audit_title,physical_cell_id,stage_id,threshold_reference,available_capacity_fields,cycle_index_fields,last_above_cycle,first_at_or_below_cycle,censoring_class,audit_status,evidence_paths,impact,minimal_next_step
用户风险接受的候选数据审计,6,soh100_to_80,NOT_VERIFIABLE: no authoritative per-cell SOH80 capacity-reference field in raw CSV headers,Capacity(Ah)|Capa. Sum(Ah)|Char. Cap.(Ah)|Dischar. Cap.(Ah),CurCycle|TotCycle present inside tester files; RPT filename index is not a physical aging-cycle field,,,invalid_protocol,NOT_VERIFIABLE,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/6. LOW C@ 25°C #6/0.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/6. LOW C@ 25°C #6/1.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/6. LOW C@ 25°C #6/2.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/6. LOW C@ 25°C #6/3.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/6. LOW C@ 25°C #6/4.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/6. LOW C@ 25°C #6/5.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/6. LOW C@ 25°C #6/6.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/0.033C RPT Data/6. LOW C@ 25°C #6.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/6. LOW C@ 25°C #6/1. CYC1-100_1C @25°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/6. LOW C@ 25°C #6/2. CYC101-200_1C @25°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/6. LOW C@ 25°C #6/3. CYC201-300_1C @25°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/6. LOW C@ 25°C #6/4. CYC301-400_1C @25°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/6. LOW C@ 25°C #6/5. CYC401-435_1C @25°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/6. LOW C@ 25°C #6/6. CYC436-470_1C @25°C.csv,No observed/right/left label may be emitted; RPT-to-physical-cycle alignment and threshold reference are unproven.,Provide authoritative protocol evidence binding each RPT to physical aging cycle and defining SOH80 reference/capacity step.
用户风险接受的候选数据审计,6,soh80_to_60,NOT_VERIFIABLE: no authoritative SOH60 capacity-reference/standardized checkpoint field in After-SOH80 raw CSV headers,Capacity(Ah)|Capa. Sum(Ah)|Char. Cap.(Ah)|Dischar. Cap.(Ah),CurCycle|TotCycle present; stage-relative physical meaning is not accompanied by threshold-reference provenance,,,invalid_protocol,NOT_VERIFIABLE,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/After SOH80 Data/6. CYCLE_after_SOH80_LOW C@ 25°C #6.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/2nd_lifetime.xlsx,No observed/right/left label may be emitted; continuous cycle capacity cannot substitute for the defined SOH60 checkpoint without protocol evidence.,Provide authoritative second-stage protocol and exact capacity-reference/checkpoint mapping; then re-audit adjacent above/below observations.
用户风险接受的候选数据审计,7,soh100_to_80,NOT_VERIFIABLE: no authoritative per-cell SOH80 capacity-reference field in raw CSV headers,Capacity(Ah)|Capa. Sum(Ah)|Char. Cap.(Ah)|Dischar. Cap.(Ah),CurCycle|TotCycle present inside tester files; RPT filename index is not a physical aging-cycle field,,,invalid_protocol,NOT_VERIFIABLE,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/7. LOW C@ 25°C #7/0.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/7. LOW C@ 25°C #7/1.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/7. LOW C@ 25°C #7/2.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/7. LOW C@ 25°C #7/3.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/7. LOW C@ 25°C #7/4.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/7. LOW C@ 25°C #7/5.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/0.033C RPT Data/7. LOW C@ 25°C #7.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/7. LOW C@ 25°C #7/1. CYC1-100_1C @25°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/7. LOW C@ 25°C #7/2. CYC101-200_1C @25°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/7. LOW C@ 25°C #7/3. CYC201-300_1C @25°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/7. LOW C@ 25°C #7/4. CYC301-350_1C @25°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/7. LOW C@ 25°C #7/5. CYC351-425_1C @25°C.csv,No observed/right/left label may be emitted; RPT-to-physical-cycle alignment and threshold reference are unproven.,Provide authoritative protocol evidence binding each RPT to physical aging cycle and defining SOH80 reference/capacity step.
用户风险接受的候选数据审计,7,soh80_to_60,NOT_VERIFIABLE: no authoritative SOH60 capacity-reference/standardized checkpoint field in After-SOH80 raw CSV headers,Capacity(Ah)|Capa. Sum(Ah)|Char. Cap.(Ah)|Dischar. Cap.(Ah),CurCycle|TotCycle present; stage-relative physical meaning is not accompanied by threshold-reference provenance,,,invalid_protocol,NOT_VERIFIABLE,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/After SOH80 Data/7. CYCLE_after_SOH80_LOW C@ 25°C #7.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/2nd_lifetime.xlsx,No observed/right/left label may be emitted; continuous cycle capacity cannot substitute for the defined SOH60 checkpoint without protocol evidence.,Provide authoritative second-stage protocol and exact capacity-reference/checkpoint mapping; then re-audit adjacent above/below observations.
用户风险接受的候选数据审计,8,soh100_to_80,NOT_VERIFIABLE: no authoritative per-cell SOH80 capacity-reference field in raw CSV headers,Capacity(Ah)|Capa. Sum(Ah)|Char. Cap.(Ah)|Dischar. Cap.(Ah),CurCycle|TotCycle present inside tester files; RPT filename index is not a physical aging-cycle field,,,invalid_protocol,NOT_VERIFIABLE,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/8. LOW C@ 25°C #8/0.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/8. LOW C@ 25°C #8/1.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/8. LOW C@ 25°C #8/2.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/8. LOW C@ 25°C #8/3.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/8. LOW C@ 25°C #8/4.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/8. LOW C@ 25°C #8/5.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/0.033C RPT Data/8. LOW C@ 25°C #8.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/8. LOW C@ 25°C #8/1. CYC1-100_1C @25°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/8. LOW C@ 25°C #8/2. CYC101-200_1C @25°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/8. LOW C@ 25°C #8/3. CYC201-300_1C @25°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/8. LOW C@ 25°C #8/4. CYC301-400_1C @25°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/8. LOW C@ 25°C #8/5. CYC401-435_1C @25°C.csv,No observed/right/left label may be emitted; RPT-to-physical-cycle alignment and threshold reference are unproven.,Provide authoritative protocol evidence binding each RPT to physical aging cycle and defining SOH80 reference/capacity step.
用户风险接受的候选数据审计,8,soh80_to_60,NOT_VERIFIABLE: no authoritative SOH60 capacity-reference/standardized checkpoint field in After-SOH80 raw CSV headers,Capacity(Ah)|Capa. Sum(Ah)|Char. Cap.(Ah)|Dischar. Cap.(Ah),CurCycle|TotCycle present; stage-relative physical meaning is not accompanied by threshold-reference provenance,,,invalid_protocol,NOT_VERIFIABLE,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/After SOH80 Data/8. CYCLE_after_SOH80_LOW C@ 25°C #8.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/2nd_lifetime.xlsx,No observed/right/left label may be emitted; continuous cycle capacity cannot substitute for the defined SOH60 checkpoint without protocol evidence.,Provide authoritative second-stage protocol and exact capacity-reference/checkpoint mapping; then re-audit adjacent above/below observations.
用户风险接受的候选数据审计,9,soh100_to_80,NOT_VERIFIABLE: no authoritative per-cell SOH80 capacity-reference field in raw CSV headers,Capacity(Ah)|Capa. Sum(Ah)|Char. Cap.(Ah)|Dischar. Cap.(Ah),CurCycle|TotCycle present inside tester files; RPT filename index is not a physical aging-cycle field,,,invalid_protocol,NOT_VERIFIABLE,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/9. HIGH C@ 25°C #1/0.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/9. HIGH C@ 25°C #1/1.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/9. HIGH C@ 25°C #1/2.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/9. HIGH C@ 25°C #1/3.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/9. HIGH C@ 25°C #1/4.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/9. HIGH C@ 25°C #1/5.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/0.033C RPT Data/9. HIGH C@ 25°C #1.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/9. HIGH C@ 25°C #1/1. CYC1-100_3C @25°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/9. HIGH C@ 25°C #1/2. CYC101-200_3C @25°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/9. HIGH C@ 25°C #1/3. CYC201-300_3C @25°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/9. HIGH C@ 25°C #1/4. CYC301-400_3C @25°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/9. HIGH C@ 25°C #1/5. CYC401-450_3C @25°C.csv,No observed/right/left label may be emitted; RPT-to-physical-cycle alignment and threshold reference are unproven.,Provide authoritative protocol evidence binding each RPT to physical aging cycle and defining SOH80 reference/capacity step.
用户风险接受的候选数据审计,9,soh80_to_60,NOT_VERIFIABLE: no authoritative SOH60 capacity-reference/standardized checkpoint field in After-SOH80 raw CSV headers,Capacity(Ah)|Capa. Sum(Ah)|Char. Cap.(Ah)|Dischar. Cap.(Ah),CurCycle|TotCycle present; stage-relative physical meaning is not accompanied by threshold-reference provenance,,,invalid_protocol,NOT_VERIFIABLE,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/After SOH80 Data/9. CYCLE_after_SOH80_HIGH C@ 25°C #1.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/2nd_lifetime.xlsx,No observed/right/left label may be emitted; continuous cycle capacity cannot substitute for the defined SOH60 checkpoint without protocol evidence.,Provide authoritative second-stage protocol and exact capacity-reference/checkpoint mapping; then re-audit adjacent above/below observations.
用户风险接受的候选数据审计,10,soh100_to_80,NOT_VERIFIABLE: no authoritative per-cell SOH80 capacity-reference field in raw CSV headers,Capacity(Ah)|Capa. Sum(Ah)|Char. Cap.(Ah)|Dischar. Cap.(Ah),CurCycle|TotCycle present inside tester files; RPT filename index is not a physical aging-cycle field,,,invalid_protocol,NOT_VERIFIABLE,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/10. HIGH C@ 25°C #2/0.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/10. HIGH C@ 25°C #2/1.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/10. HIGH C@ 25°C #2/2.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/10. HIGH C@ 25°C #2/3.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/10. HIGH C@ 25°C #2/4.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/0.033C RPT Data/10. HIGH C@ 25°C #2.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/10. HIGH C@ 25°C #2/1. CYC1-100_3C @25°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/10. HIGH C@ 25°C #2/2. CYC101-200_3C @25°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/10. HIGH C@ 25°C #2/3. CYC201-300_3C @25°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/10. HIGH C@ 25°C #2/4. CYC301-375_3C @25°C.csv,No observed/right/left label may be emitted; RPT-to-physical-cycle alignment and threshold reference are unproven.,Provide authoritative protocol evidence binding each RPT to physical aging cycle and defining SOH80 reference/capacity step.
用户风险接受的候选数据审计,10,soh80_to_60,NOT_VERIFIABLE: no authoritative SOH60 capacity-reference/standardized checkpoint field in After-SOH80 raw CSV headers,Capacity(Ah)|Capa. Sum(Ah)|Char. Cap.(Ah)|Dischar. Cap.(Ah),CurCycle|TotCycle present; stage-relative physical meaning is not accompanied by threshold-reference provenance,,,invalid_protocol,NOT_VERIFIABLE,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/After SOH80 Data/10. CYCLE_after_SOH80_HIGH C@ 25°C #2.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/2nd_lifetime.xlsx,No observed/right/left label may be emitted; continuous cycle capacity cannot substitute for the defined SOH60 checkpoint without protocol evidence.,Provide authoritative second-stage protocol and exact capacity-reference/checkpoint mapping; then re-audit adjacent above/below observations.
用户风险接受的候选数据审计,11,soh100_to_80,NOT_VERIFIABLE: no authoritative per-cell SOH80 capacity-reference field in raw CSV headers,Capacity(Ah)|Capa. Sum(Ah)|Char. Cap.(Ah)|Dischar. Cap.(Ah),CurCycle|TotCycle present inside tester files; RPT filename index is not a physical aging-cycle field,,,invalid_protocol,NOT_VERIFIABLE,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/11. HIGH C@ 25°C #3/0.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/11. HIGH C@ 25°C #3/1.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/11. HIGH C@ 25°C #3/2.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/11. HIGH C@ 25°C #3/3.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/11. HIGH C@ 25°C #3/4.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/0.033C RPT Data/11. HIGH C@ 25°C #3.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/11. HIGH C@ 25°C #3/1. CYC1-100_3C @25°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/11. HIGH C@ 25°C #3/2. CYC101-200_3C @25°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/11. HIGH C@ 25°C #3/3. CYC201-300_3C @25°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/11. HIGH C@ 25°C #3/4. CYC301-400_3C @25°C.csv,No observed/right/left label may be emitted; RPT-to-physical-cycle alignment and threshold reference are unproven.,Provide authoritative protocol evidence binding each RPT to physical aging cycle and defining SOH80 reference/capacity step.
用户风险接受的候选数据审计,11,soh80_to_60,NOT_VERIFIABLE: no authoritative SOH60 capacity-reference/standardized checkpoint field in After-SOH80 raw CSV headers,Capacity(Ah)|Capa. Sum(Ah)|Char. Cap.(Ah)|Dischar. Cap.(Ah),CurCycle|TotCycle present; stage-relative physical meaning is not accompanied by threshold-reference provenance,,,invalid_protocol,NOT_VERIFIABLE,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/After SOH80 Data/11. CYCLE_after_SOH80_HIGH C@ 25°C #3.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/2nd_lifetime.xlsx,No observed/right/left label may be emitted; continuous cycle capacity cannot substitute for the defined SOH60 checkpoint without protocol evidence.,Provide authoritative second-stage protocol and exact capacity-reference/checkpoint mapping; then re-audit adjacent above/below observations.
用户风险接受的候选数据审计,12,soh100_to_80,NOT_VERIFIABLE: no authoritative per-cell SOH80 capacity-reference field in raw CSV headers,Capacity(Ah)|Capa. Sum(Ah)|Char. Cap.(Ah)|Dischar. Cap.(Ah),CurCycle|TotCycle present inside tester files; RPT filename index is not a physical aging-cycle field,,,invalid_protocol,NOT_VERIFIABLE,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/12. HIGH C@ 25°C #4/0.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/12. HIGH C@ 25°C #4/1.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/12. HIGH C@ 25°C #4/2.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/12. HIGH C@ 25°C #4/3.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/12. HIGH C@ 25°C #4/4.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/12. HIGH C@ 25°C #4/5.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/0.033C RPT Data/12. HIGH C@ 25°C #4.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/12. HIGH C@ 25°C #4/1. CYC1-100_3C @25°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/12. HIGH C@ 25°C #4/2. CYC101-200_3C @25°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/12. HIGH C@ 25°C #4/3. CYC201-300_3C @25°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/12. HIGH C@ 25°C #4/4. CYC301-400_3C @25°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/12. HIGH C@ 25°C #4/5. CYC401-450_3C @25°C.csv,No observed/right/left label may be emitted; RPT-to-physical-cycle alignment and threshold reference are unproven.,Provide authoritative protocol evidence binding each RPT to physical aging cycle and defining SOH80 reference/capacity step.
用户风险接受的候选数据审计,12,soh80_to_60,NOT_VERIFIABLE: no authoritative SOH60 capacity-reference/standardized checkpoint field in After-SOH80 raw CSV headers,Capacity(Ah)|Capa. Sum(Ah)|Char. Cap.(Ah)|Dischar. Cap.(Ah),CurCycle|TotCycle present; stage-relative physical meaning is not accompanied by threshold-reference provenance,,,invalid_protocol,NOT_VERIFIABLE,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/After SOH80 Data/12. CYCLE_after_SOH80_HIGH C@ 25°C #4.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/2nd_lifetime.xlsx,No observed/right/left label may be emitted; continuous cycle capacity cannot substitute for the defined SOH60 checkpoint without protocol evidence.,Provide authoritative second-stage protocol and exact capacity-reference/checkpoint mapping; then re-audit adjacent above/below observations.
用户风险接受的候选数据审计,13,soh100_to_80,NOT_VERIFIABLE: no authoritative per-cell SOH80 capacity-reference field in raw CSV headers,Capacity(Ah)|Capa. Sum(Ah)|Char. Cap.(Ah)|Dischar. Cap.(Ah),CurCycle|TotCycle present inside tester files; RPT filename index is not a physical aging-cycle field,,,invalid_protocol,NOT_VERIFIABLE,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/13. 1V@ 25°C #1/0.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/13. 1V@ 25°C #1/1.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/13. 1V@ 25°C #1/2.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/13. 1V@ 25°C #1/3.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/13. 1V@ 25°C #1/4.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/0.033C RPT Data/13. 1V@ 25°C #1.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/13. 1V@ 25°C #1/1. CYC1-50_1V @25°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/13. 1V@ 25°C #1/2. CYC51-100_1V @25°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/13. 1V@ 25°C #1/3. CYC101-150_1V @25°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/13. 1V@ 25°C #1/4. CYC151-165_1V @25°C.csv,No observed/right/left label may be emitted; RPT-to-physical-cycle alignment and threshold reference are unproven.,Provide authoritative protocol evidence binding each RPT to physical aging cycle and defining SOH80 reference/capacity step.
用户风险接受的候选数据审计,13,soh80_to_60,NOT_VERIFIABLE: no authoritative SOH60 capacity-reference/standardized checkpoint field in After-SOH80 raw CSV headers,Capacity(Ah)|Capa. Sum(Ah)|Char. Cap.(Ah)|Dischar. Cap.(Ah),CurCycle|TotCycle present; stage-relative physical meaning is not accompanied by threshold-reference provenance,,,invalid_protocol,NOT_VERIFIABLE,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/After SOH80 Data/13. CYCLE_after_SOH80_1V@ 25°C #1.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/2nd_lifetime.xlsx,No observed/right/left label may be emitted; continuous cycle capacity cannot substitute for the defined SOH60 checkpoint without protocol evidence.,Provide authoritative second-stage protocol and exact capacity-reference/checkpoint mapping; then re-audit adjacent above/below observations.
用户风险接受的候选数据审计,14,soh100_to_80,NOT_VERIFIABLE: no authoritative per-cell SOH80 capacity-reference field in raw CSV headers,Capacity(Ah)|Capa. Sum(Ah)|Char. Cap.(Ah)|Dischar. Cap.(Ah),CurCycle|TotCycle present inside tester files; RPT filename index is not a physical aging-cycle field,,,invalid_protocol,NOT_VERIFIABLE,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/14. 1V@ 25°C #2/0.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/14. 1V@ 25°C #2/1.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/14. 1V@ 25°C #2/2.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/14. 1V@ 25°C #2/3.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/14. 1V@ 25°C #2/4.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/0.033C RPT Data/14. 1V@ 25°C #2.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/14. 1V@ 25°C #2/1. CYC1-50_1V @25°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/14. 1V@ 25°C #2/2. CYC51-100_1V @25°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/14. 1V@ 25°C #2/3. CYC101-150_1V @25°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/14. 1V@ 25°C #2/4. CYC151-170_1V @25°C.csv,No observed/right/left label may be emitted; RPT-to-physical-cycle alignment and threshold reference are unproven.,Provide authoritative protocol evidence binding each RPT to physical aging cycle and defining SOH80 reference/capacity step.
用户风险接受的候选数据审计,14,soh80_to_60,NOT_VERIFIABLE: no authoritative SOH60 capacity-reference/standardized checkpoint field in After-SOH80 raw CSV headers,Capacity(Ah)|Capa. Sum(Ah)|Char. Cap.(Ah)|Dischar. Cap.(Ah),CurCycle|TotCycle present; stage-relative physical meaning is not accompanied by threshold-reference provenance,,,invalid_protocol,NOT_VERIFIABLE,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/After SOH80 Data/14. CYCLE_after_SOH80_1V@ 25°C #2.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/2nd_lifetime.xlsx,No observed/right/left label may be emitted; continuous cycle capacity cannot substitute for the defined SOH60 checkpoint without protocol evidence.,Provide authoritative second-stage protocol and exact capacity-reference/checkpoint mapping; then re-audit adjacent above/below observations.
